key,group,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos
transformer_blocks.8.attn.to_k_control.weight,transformer_blocks.8.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.8.attn.to_out.0.bias,transformer_blocks.8.attn,1536,0.4432494044303894,0.2658072412014007,0.0078570069745182,0.979861617088318
transformer_blocks.8.attn.to_out.0.weight,transformer_blocks.8.attn,2359296,33.4488525390625,0.4448946416378021,0.0172508805990219,0.899506151676178
transformer_blocks.8.attn.to_out_control.bias,transformer_blocks.8.attn,1536,0.6754676103591919,0.9964510202407836,0.0111747067421674,0.648425817489624
transformer_blocks.8.attn.to_out_control.weight,transformer_blocks.8.attn,2359296,36.65845489501953,0.9122631549835204,0.018888060003519,0.6815822124481201
transformer_blocks.8.attn.to_q.bias,transformer_blocks.8.attn,1536,0.951367735862732,0.2901598215103149,0.0180894248187541,0.9570268392562866
transformer_blocks.8.attn.to_q.weight,transformer_blocks.8.attn,2359296,38.66048431396485,0.522599995136261,0.0199999921023845,0.8639581799507141
transformer_blocks.8.attn.to_q_control.bias,transformer_blocks.8.attn,1536,0.9005066156387329,3.5460684299468994,0.0181279648095369,0.5628241896629333
transformer_blocks.8.attn.to_q_control.weight,transformer_blocks.8.attn,2359296,36.39897155761719,1.1137385368347168,0.018857154995203,0.6259852647781372
transformer_blocks.8.attn.to_v.bias,transformer_blocks.8.attn,1536,0.3708574175834656,0.5028953552246094,0.0074008395895361,0.8645665049552917
transformer_blocks.8.attn.to_v.weight,transformer_blocks.8.attn,2359296,34.80807113647461,0.4243987202644348,0.0179047361016273,0.9070796370506288
transformer_blocks.8.attn.to_v_control.bias,transformer_blocks.8.attn,1536,0.3388268947601318,0.809815526008606,0.0067017776891589,0.7674105167388916
transformer_blocks.8.attn.to_v_control.weight,transformer_blocks.8.attn,2359296,29.27165031433105,1.040470004081726,0.0151473684236407,0.5899800062179565
transformer_blocks.8.attn2.add_k_proj.bias,transformer_blocks.8.attn2,1536,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.8.attn2.add_k_proj.weight,transformer_blocks.8.attn2,2359296,0.0,0.0,0.0,0.9999997615814208
transformer_blocks.8.attn2.add_q_proj.bias,transformer_blocks.8.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.8.attn2.add_q_proj.weight,transformer_blocks.8.attn2,2359296,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.8.attn2.add_v_proj.bias,transformer_blocks.8.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.8.attn2.add_v_proj.weight,transformer_blocks.8.attn2,2359296,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.8.attn2.norm_added_k.weight,transformer_blocks.8.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.8.attn2.norm_added_q.weight,transformer_blocks.8.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.8.attn2.norm_k.weight,transformer_blocks.8.attn2,64,1.4826384782791138,0.1425079405307769,0.1794117540121078,0.9991344213485718
transformer_blocks.8.attn2.norm_q.weight,transformer_blocks.8.attn2,64,1.2621523141860962,0.1197466552257537,0.1559545695781707,0.999791979789734
transformer_blocks.8.attn2.to_add_out.bias,transformer_blocks.8.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.8.attn2.to_add_out.weight,transformer_blocks.8.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.8.attn2.to_k.bias,transformer_blocks.8.attn2,1536,1.1884719133377075,0.5057790875434875,0.0235583242028951,0.871712327003479
transformer_blocks.8.attn2.to_k.weight,transformer_blocks.8.attn2,2359296,40.2826042175293,0.5863605737686157,0.0208545736968517,0.8288382887840271
transformer_blocks.8.attn2.to_k_control.bias,transformer_blocks.8.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.8.attn2.to_k_control.weight,transformer_blocks.8.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.8.attn2.to_out.0.bias,transformer_blocks.8.attn2,1536,0.5089719295501709,0.9204564094543456,0.0070105781778693,0.7687700390815735
transformer_blocks.8.attn2.to_out.0.weight,transformer_blocks.8.attn2,2359296,33.303794860839844,1.309113383293152,0.0170832052826881,0.5076489448547363
transformer_blocks.8.attn2.to_out_control.bias,transformer_blocks.8.attn2,1536,0.5081915259361267,0.7447106242179871,0.0065366551280021,0.7298799753189087
transformer_blocks.8.attn2.to_out_control.weight,transformer_blocks.8.attn2,2359296,32.21152114868164,0.709755003452301,0.0163477156311273,0.7704652547836304
transformer_blocks.8.attn2.to_q.bias,transformer_blocks.8.attn2,1536,1.3328357934951782,0.4042260646820068,0.0277163572609424,0.9146764874458312
transformer_blocks.8.attn2.to_q.weight,transformer_blocks.8.attn2,2359296,38.21793746948242,0.5172194838523865,0.0196819715201854,0.8605486154556274
transformer_blocks.8.attn2.to_q_control.bias,transformer_blocks.8.attn2,1536,0.9656563401222228,4.176721572875977,0.0189637001603841,0.6741463541984558
transformer_blocks.8.attn2.to_q_control.weight,transformer_blocks.8.attn2,2359296,32.640602111816406,0.9975401163101196,0.0168337691575288,0.6800040006637573
transformer_blocks.8.attn2.to_v.bias,transformer_blocks.8.attn2,1536,0.3106154799461365,0.4218912124633789,0.0063538043759763,0.9069001078605652
transformer_blocks.8.attn2.to_v.weight,transformer_blocks.8.attn2,2359296,34.31120681762695,0.4173989295959472,0.017683632671833,0.9090071320533752
transformer_blocks.8.attn2.to_v_control.bias,transformer_blocks.8.attn2,1536,0.4503183364868164,1.2272939682006836,0.0089733153581619,0.584196925163269
transformer_blocks.8.attn2.to_v_control.weight,transformer_blocks.8.attn2,2359296,25.029991149902344,0.640941858291626,0.0129325101152062,0.7948203682899475
transformer_blocks.8.ff.control_conv.bias,transformer_blocks.8.ff,6144,1.7570897340774536,0.6983931660652161,0.0176977589726448,0.7200406193733215
transformer_blocks.8.ff.control_conv.weight,transformer_blocks.8.ff,55296,6.919554233551025,0.6387006044387817,0.0230469610542058,0.7998846173286438
transformer_blocks.8.ff.net.0.proj.bias,transformer_blocks.8.ff,6144,0.8855416774749756,0.256134420633316,0.0086668776348233,0.9669851660728456
transformer_blocks.8.ff.net.0.proj.weight,transformer_blocks.8.ff,9437184,77.85018920898438,0.5262855887413025,0.0201236195862293,0.8629003763198853
transformer_blocks.8.ff.net.2.bias,transformer_blocks.8.ff,1536,0.3801836669445038,0.3296993374824524,0.0065103429369628,0.9447628259658812
transformer_blocks.8.ff.net.2.weight,transformer_blocks.8.ff,9437184,78.82959747314453,0.5454196333885193,0.0203873254358768,0.8545116186141968
transformer_blocks.8.ff_context.net.0.proj.bias,transformer_blocks.8.ff_context,6144,1.279921531677246,0.3686485886573791,0.0144405327737331,0.9570801258087158
transformer_blocks.8.ff_context.net.0.proj.weight,transformer_blocks.8.ff_context,9437184,71.7261734008789,0.4722945988178253,0.0184624623507261,0.8852272033691406
transformer_blocks.8.ff_context.net.2.bias,transformer_blocks.8.ff_context,1536,0.3922326266765594,0.2108684927225113,0.0072321947664022,0.9776498079299928
transformer_blocks.8.ff_context.net.2.weight,transformer_blocks.8.ff_context,9437184,71.83263397216797,0.4503441154956817,0.0184341464191675,0.8946825265884399
transformer_blocks.8.norm1.linear.bias,transformer_blocks.8.norm1,13824,1.3230661153793335,0.3333933055400848,0.0078164506703615,0.9461680054664612
transformer_blocks.8.norm1.linear.weight,transformer_blocks.8.norm1,21233664,29.6124324798584,0.6351078152656555,0.0031424697954207,0.809884250164032
transformer_blocks.8.norm1_context.linear.bias,transformer_blocks.8.norm1_context,9216,2.317129850387573,0.1958934962749481,0.01603814214468,0.990167796611786
transformer_blocks.8.norm1_context.linear.weight,transformer_blocks.8.norm1_context,14155776,19.086854934692383,0.3080683052539825,0.0023297483567148,0.9543934464454652
transformer_blocks.9.attn.add_k_proj.bias,transformer_blocks.9.attn,1536,0.7639739513397217,0.4207247793674469,0.0150140617042779,0.9261457920074464
transformer_blocks.9.attn.add_k_proj.weight,transformer_blocks.9.attn,2359296,39.94535446166992,0.5338893532752991,0.0207150410860776,0.8569607734680176
transformer_blocks.9.attn.add_q_proj.bias,transformer_blocks.9.attn,1536,1.0357866287231443,0.336364597082138,0.0206816978752613,0.944579780101776
transformer_blocks.9.attn.add_q_proj.weight,transformer_blocks.9.attn,2359296,38.69080352783203,0.591945230960846,0.0200734715908765,0.8288357853889465
transformer_blocks.9.attn.add_v_proj.bias,transformer_blocks.9.attn,1536,0.4463077485561371,0.2753521800041199,0.008938368409872,0.9614178538322448
transformer_blocks.9.attn.add_v_proj.weight,transformer_blocks.9.attn,2359296,39.2503662109375,0.4567792117595672,0.0203243046998977,0.8918372392654419
transformer_blocks.9.attn.norm_added_k.weight,transformer_blocks.9.attn,64,0.5582945346832275,0.0548110418021678,0.0680848360061645,0.9999182820320128
transformer_blocks.9.attn.norm_added_q.weight,transformer_blocks.9.attn,64,0.8444612622261047,0.0891128107905387,0.1020139753818512,0.999682068824768
transformer_blocks.9.attn.norm_k.weight,transformer_blocks.9.attn,64,0.3937052488327026,0.0382997989654541,0.0405826680362224,0.9993687272071838
transformer_blocks.9.attn.norm_q.weight,transformer_blocks.9.attn,64,0.4001350700855255,0.0364169478416442,0.0411841981112957,0.9997300505638124
transformer_blocks.9.attn.to_add_out.bias,transformer_blocks.9.attn,1536,0.3520233035087585,0.1447697728872299,0.0066722864285111,0.9896646738052368
transformer_blocks.9.attn.to_add_out.weight,transformer_blocks.9.attn,2359296,37.88759231567383,0.4673234224319458,0.0196169819682836,0.8877256512641907
transformer_blocks.9.attn.to_k.bias,transformer_blocks.9.attn,1536,1.1487523317337036,0.6372324228286743,0.0232031997293233,0.8262772560119629
transformer_blocks.9.attn.to_k.weight,transformer_blocks.9.attn,2359296,40.67637634277344,0.561698853969574,0.0210761670023202,0.8439751863479614
transformer_blocks.9.attn.to_k_control.bias,transformer_blocks.9.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.9.attn.to_k_control.weight,transformer_blocks.9.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.9.attn.to_out.0.bias,transformer_blocks.9.attn,1536,0.5129181742668152,0.298784852027893,0.0093087265267968,0.9674378633499146
transformer_blocks.9.attn.to_out.0.weight,transformer_blocks.9.attn,2359296,35.63070297241211,0.4783250689506531,0.0184309538453817,0.8843206763267517
transformer_blocks.9.attn.to_out_control.bias,transformer_blocks.9.attn,1536,0.7649268507957458,1.1465672254562378,0.0148103535175323,0.5750904083251953
transformer_blocks.9.attn.to_out_control.weight,transformer_blocks.9.attn,2359296,35.96961975097656,0.875887930393219,0.0184556040912866,0.6900561451911926
transformer_blocks.9.attn.to_q.bias,transformer_blocks.9.attn,1536,0.7428929805755615,0.2489080429077148,0.0149197913706302,0.9695072770118712
transformer_blocks.9.attn.to_q.weight,transformer_blocks.9.attn,2359296,39.7546272277832,0.5189335346221924,0.0206034816801548,0.8646277785301208
transformer_blocks.9.attn.to_q_control.bias,transformer_blocks.9.attn,1536,0.6353954076766968,3.6775076389312735,0.0128947105258703,0.4429176151752472
transformer_blocks.9.attn.to_q_control.weight,transformer_blocks.9.attn,2359296,30.219701766967773,0.919535517692566,0.0156211387366056,0.6811939477920532
transformer_blocks.9.attn.to_v.bias,transformer_blocks.9.attn,1536,0.4094164073467254,0.57511967420578,0.0082705682143569,0.824286699295044
transformer_blocks.9.attn.to_v.weight,transformer_blocks.9.attn,2359296,34.68761444091797,0.4776740372180938,0.0179113186895847,0.8850381374359131
transformer_blocks.9.attn.to_v_control.bias,transformer_blocks.9.attn,1536,0.3810306191444397,1.1704881191253662,0.0075399046763777,0.5866510272026062
transformer_blocks.9.attn.to_v_control.weight,transformer_blocks.9.attn,2359296,28.94645500183105,1.0144044160842896,0.0150215066969394,0.5571378469467163
transformer_blocks.9.attn2.add_k_proj.bias,transformer_blocks.9.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.9.attn2.add_k_proj.weight,transformer_blocks.9.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.9.attn2.add_q_proj.bias,transformer_blocks.9.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.9.attn2.add_q_proj.weight,transformer_blocks.9.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.9.attn2.add_v_proj.bias,transformer_blocks.9.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.9.attn2.add_v_proj.weight,transformer_blocks.9.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.9.attn2.norm_added_k.weight,transformer_blocks.9.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.9.attn2.norm_added_q.weight,transformer_blocks.9.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.9.attn2.norm_k.weight,transformer_blocks.9.attn2,64,1.09240460395813,0.1079156175255775,0.1281011700630188,0.999131441116333
transformer_blocks.9.attn2.norm_q.weight,transformer_blocks.9.attn2,64,0.780466616153717,0.0735388845205307,0.0912249013781547,0.9995771646499634
transformer_blocks.9.attn2.to_add_out.bias,transformer_blocks.9.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.9.attn2.to_add_out.weight,transformer_blocks.9.attn2,2359296,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.9.attn2.to_k.bias,transformer_blocks.9.attn2,1536,0.9427947998046876,0.5233497023582458,0.0192797146737575,0.8541181087493896
transformer_blocks.9.attn2.to_k.weight,transformer_blocks.9.attn2,2359296,36.7020149230957,0.5073309540748596,0.018826799467206,0.8660239577293396
transformer_blocks.9.attn2.to_k_control.bias,transformer_blocks.9.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.9.attn2.to_k_control.weight,transformer_blocks.9.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.9.attn2.to_out.0.bias,transformer_blocks.9.attn2,1536,0.4272854626178741,0.7427800297737122,0.0064720883965492,0.8697705268859863
transformer_blocks.9.attn2.to_out.0.weight,transformer_blocks.9.attn2,2359296,25.706750869750977,1.028174877166748,0.013032597489655,0.6259450912475586
transformer_blocks.9.attn2.to_out_control.bias,transformer_blocks.9.attn2,1536,0.4769220650196075,0.6721903085708618,0.0085947047919034,0.7602327466011047
transformer_blocks.9.attn2.to_out_control.weight,transformer_blocks.9.attn2,2359296,22.274391174316406,0.4654510915279388,0.0111115789040923,0.8853383660316467
transformer_blocks.9.attn2.to_q.bias,transformer_blocks.9.attn2,1536,1.125189185142517,0.3755581378936767,0.0228496175259351,0.926810085773468
transformer_blocks.9.attn2.to_q.weight,transformer_blocks.9.attn2,2359296,35.6513671875,0.4657360911369324,0.0183051656931638,0.8854931592941284
transformer_blocks.9.attn2.to_q_control.bias,transformer_blocks.9.attn2,1536,0.8517671227455139,4.7749738693237305,0.0172356721013784,0.4447800815105438
transformer_blocks.9.attn2.to_q_control.weight,transformer_blocks.9.attn2,2359296,22.004045486450195,0.7135423421859741,0.011239449493587,0.7717291712760925
transformer_blocks.9.attn2.to_v.bias,transformer_blocks.9.attn2,1536,0.4154733419418335,0.5829925537109375,0.0084653086960315,0.8138799071311951
transformer_blocks.9.attn2.to_v.weight,transformer_blocks.9.attn2,2359296,28.58757209777832,0.3933913111686706,0.0146518116816878,0.9211947321891784
transformer_blocks.9.attn2.to_v_control.bias,transformer_blocks.9.attn2,1536,0.3698396682739258,1.0955297946929932,0.007469271775335,0.6477022171020508
transformer_blocks.9.attn2.to_v_control.weight,transformer_blocks.9.attn2,2359296,19.311473846435547,0.4629929661750793,0.0099650537595152,0.886865496635437
transformer_blocks.9.ff.control_conv.bias,transformer_blocks.9.ff,6144,1.3960014581680298,0.5854954719543457,0.0140529163181781,0.8122310638427734
transformer_blocks.9.ff.control_conv.weight,transformer_blocks.9.ff,55296,6.663703918457031,0.7649763822555542,0.0222510676831007,0.7327359318733215
transformer_blocks.9.ff.net.0.proj.bias,transformer_blocks.9.ff,6144,0.8335059285163879,0.2501989603042602,0.0081658735871315,0.969146728515625
transformer_blocks.9.ff.net.0.proj.weight,transformer_blocks.9.ff,9437184,78.3228530883789,0.5307779908180237,0.0202569738030433,0.8601943254470825
transformer_blocks.9.ff.net.2.bias,transformer_blocks.9.ff,1536,0.3900507092475891,0.3438850343227386,0.0068642431870102,0.9394626021385192
transformer_blocks.9.ff.net.2.weight,transformer_blocks.9.ff,9437184,79.36064147949219,0.5583780407905579,0.0205398630350828,0.8481914401054382
transformer_blocks.9.ff_context.net.0.proj.bias,transformer_blocks.9.ff_context,6144,1.236262321472168,0.3437083065509796,0.0134890973567962,0.9563652276992798
transformer_blocks.9.ff_context.net.0.proj.weight,transformer_blocks.9.ff_context,9437184,66.9185791015625,0.4444866180419922,0.0171206723898649,0.8973127007484436
transformer_blocks.9.ff_context.net.2.bias,transformer_blocks.9.ff_context,1536,0.3277627229690552,0.2010240852832794,0.0064788809977471,0.9806076288223268
transformer_blocks.9.ff_context.net.2.weight,transformer_blocks.9.ff_context,9437184,67.3311767578125,0.4262368679046631,0.0171306058764457,0.9050228595733644
transformer_blocks.9.norm1.linear.bias,transformer_blocks.9.norm1,13824,1.236336588859558,0.2996622025966644,0.0072305118665099,0.9565370678901672
transformer_blocks.9.norm1.linear.weight,transformer_blocks.9.norm1,21233664,27.209152221679688,0.5837107300758362,0.0027849914040416,0.8359114527702332
transformer_blocks.9.norm1_context.linear.bias,transformer_blocks.9.norm1_context,9216,3.1577463150024414,0.2428518235683441,0.0213513746857643,0.9863067269325256
transformer_blocks.9.norm1_context.linear.weight,transformer_blocks.9.norm1_context,14155776,19.795801162719727,0.3338003754615783,0.0021595654543489,0.9465503692626952
